source_id,target_id,trans_amount,source_type,target_type,description,label
202000000100542223,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000128818935,201000000001195015,49641,customer,merchant,artajasa,fraud
202000000062398521,201000000004843712,1000,customer,merchant,Buy Goods,fraud
202000000099747793,201000000004867617,10500,customer,merchant,Buy Goods,fraud
202000000086743557,201000000004843713,1000,customer,merchant,Buy Goods,fraud
202000000112642534,201000000004867617,3000,customer,merchant,Buy Goods,fraud
202000000117945224,201000000005343378,1000,customer,merchant,Buy Goods,fraud
202000000066198647,201000000004841886,6000,customer,merchant,Buy Goods,fraud
201000000001195015,201000000003821689,93910,merchant,merchant,Business to Business Transfer,fraud
202000000098332522,201000000004841889,1000,customer,merchant,Buy Goods,fraud
202000000098292815,201000000004843712,1500,customer,merchant,Buy Goods,fraud
202000000096961171,201000000004843712,1500,customer,merchant,Buy Goods,fraud
202000000116496393,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000103854867,201000000003821689,2007,customer,merchant,Buy Goods,fraud
202000000072042293,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000053467317,201000000004843712,1500,customer,merchant,Buy Goods,fraud
202000000065546540,201000000004841879,4500,customer,merchant,Buy Goods,fraud
202000000105645487,201000000004841879,4500,customer,merchant,Buy Goods,fraud
202000000068482023,201000000004843712,2500,customer,merchant,Buy Goods,fraud
202000000107501044,201000000001195015,709000,customer,merchant,artajasa,fraud
202000000071909882,201000000004843707,10500,customer,merchant,Buy Goods,fraud
202000000063763815,201000000004841887,8500,customer,merchant,Buy Goods,fraud
202000000117963900,201000000004901115,1000,customer,merchant,Buy Goods,fraud
202000000113978517,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000103794568,201000000003931257,20700,customer,merchant,Buy Goods,fraud
202000000109443788,201000000004292991,1000,customer,merchant,Buy Goods,fraud
202000000096373104,201000000004867617,10000,customer,merchant,Buy Goods,fraud
202000000112834936,201000000004841886,2500,customer,merchant,Buy Goods,fraud
202000000096375230,201000000004867617,12000,customer,merchant,Buy Goods,fraud
202000000098597169,201000000004841883,1000,customer,merchant,Buy Goods,fraud
202000000098124528,201000000004843712,2500,customer,merchant,Buy Goods,fraud
202000000112777111,201000000004843713,3500,customer,merchant,Buy Goods,fraud
202000000099346899,201000000004838644,1000,customer,merchant,Buy Goods,fraud
202000000117439627,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000103936991,201000000004841887,7000,customer,merchant,Buy Goods,fraud
202000000097091565,201000000004843712,3000,customer,merchant,Buy Goods,fraud
202000000114661730,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000102208006,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000112677714,201000000004841886,3500,customer,merchant,Buy Goods,fraud
202000000098390964,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000079191403,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000113444660,201000000004841887,3500,customer,merchant,Buy Goods,fraud
202000000102705979,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000105492768,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000107976652,201000000004845541,6000,customer,merchant,Buy Goods,fraud
202000000071331086,201000000004843707,8500,customer,merchant,Buy Goods,fraud
202000000103406050,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000079088372,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000109004754,201000000004292991,1000,customer,merchant,Buy Goods,fraud
202000000105749798,201000000004845541,1000,customer,merchant,Buy Goods,fraud
202000000096476497,201000000004843712,1500,customer,merchant,Buy Goods,fraud
202000000086013413,191015091137395,1400000,customer,merchant,spbu,fraud
202000000049537280,201000000004292991,1000,customer,merchant,Buy Goods,fraud
202000000114888834,201000000004841879,3000,customer,merchant,Buy Goods,fraud
202000000113630143,201000000002374500,1500,customer,merchant,Buy Goods,fraud
202000000107044965,201000000004867617,10000,customer,merchant,Buy Goods,fraud
202000000113113051,201000000002374500,1000,customer,merchant,Buy Goods,fraud
202000000087430567,201000000004843712,2500,customer,merchant,Buy Goods,fraud
202000000097003047,201000000004843712,1500,customer,merchant,Buy Goods,fraud
202000000118859259,201000000004292991,1000,customer,merchant,Buy Goods,fraud
202100000008684798,191111091400179,2800000,customer,merchant,spbu,fraud
202000000116986441,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000105936102,201000000004091210,20000,customer,merchant,Buy Goods,fraud
202000000106120925,201000000004845541,1000,customer,merchant,Buy Goods,fraud
202000000071507385,201000000004843712,1500,customer,merchant,Buy Goods,fraud
202000000074084679,201000000004841883,7500,customer,merchant,Buy Goods,fraud
202000000120631546,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000085886901,201000000002374500,1500,customer,merchant,Buy Goods,fraud
202000000099182990,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000122065232,201000000003821689,75000,customer,merchant,Buy Goods,fraud
202000000118197093,201000000004841889,1000,customer,merchant,Buy Goods,fraud
202000000091131780,201000000004843712,1500,customer,merchant,Buy Goods,fraud
202000000065588219,201000000004841889,6000,customer,merchant,Buy Goods,fraud
202000000111595880,201000000003941697,5000,customer,merchant,Buy Goods,fraud
202000000106080380,201000000004845541,1500,customer,merchant,Buy Goods,fraud
202000000118263851,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000113627815,201000000002374500,1500,customer,merchant,Buy Goods,fraud
202000000119812134,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000098456004,201000000004843712,1500,customer,merchant,Buy Goods,fraud
202000000086328074,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000118173914,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000118358591,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000099499231,201000000004841887,9500,customer,merchant,Buy Goods,fraud
202000000062954113,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000118300574,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000100249673,201000000004843712,2500,customer,merchant,Buy Goods,fraud
202000000106345011,201000000004845541,8000,customer,merchant,Buy Goods,fraud
202000000102688239,201000000004866700,3000,customer,merchant,Buy Goods,fraud
202000000116083515,201000000004841889,2500,customer,merchant,Buy Goods,fraud
202000000099440509,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000106893730,201000000004867617,9500,customer,merchant,Buy Goods,fraud
202000000061597873,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000082617921,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000096141430,201000000004866700,1500,customer,merchant,Buy Goods,fraud
202000000115797351,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000062405098,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000099212127,201000000004843712,1500,customer,merchant,Buy Goods,fraud
202000000103409133,201000000004841879,5000,customer,merchant,Buy Goods,fraud
202000000065720773,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000113459980,201000000002374500,1500,customer,merchant,Buy Goods,fraud
202000000116581432,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000100057829,201000000004841879,3000,customer,merchant,Buy Goods,fraud
202000000112852006,201000000004841886,3500,customer,merchant,Buy Goods,fraud
202000000117291440,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000105438363,201000000004843712,2500,customer,merchant,Buy Goods,fraud
202000000107948696,201000000004845541,1500,customer,merchant,Buy Goods,fraud
202000000116142158,201000000004987426,1000,customer,merchant,Buy Goods,fraud
202000000100307263,201000000004866700,1500,customer,merchant,Buy Goods,fraud
202000000114013416,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000083658721,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000103258523,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000087652713,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000121595054,201000000004613459,10000,customer,merchant,Buy Goods,fraud
202000000098370715,201000000004841889,1000,customer,merchant,Buy Goods,fraud
202000000107161248,201000000004867617,10000,customer,merchant,Buy Goods,fraud
202000000108773119,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000119173350,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000116580638,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000099792160,201000000004866700,1500,customer,merchant,Buy Goods,fraud
202000000106358954,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000118625933,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000061750830,201000000004867617,9500,customer,merchant,Buy Goods,fraud
202000000086767113,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000117444483,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000124176986,201000000001195015,271123,customer,merchant,artajasa,fraud
202000000087675141,201000000004841889,7000,customer,merchant,Buy Goods,fraud
202000000123271223,201000000004314184,4540,customer,merchant,Buy Goods,fraud
202000000091733087,201000000004841883,4500,customer,merchant,Buy Goods,fraud
202000000105349323,201000000004845541,1500,customer,merchant,Buy Goods,fraud
202000000117469239,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000116021739,201000000004987426,1000,customer,merchant,Buy Goods,fraud
202000000097842795,201000000004866700,1500,customer,merchant,Buy Goods,fraud
202000000096625090,201000000004838644,1000,customer,merchant,Buy Goods,fraud
202000000072997288,201000000002374500,1500,customer,merchant,Buy Goods,fraud
202000000105334216,201000000004845541,1000,customer,merchant,Buy Goods,fraud
202000000102974657,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000065583288,201000000004845541,2000,customer,merchant,Buy Goods,fraud
202000000085496743,201000000002374500,1500,customer,merchant,Buy Goods,fraud
202000000106477896,201000000004867617,1500,customer,merchant,Buy Goods,fraud
202000000097648083,201000000004843713,1000,customer,merchant,Buy Goods,fraud
202000000107707324,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000099538931,201000000004843712,2500,customer,merchant,Buy Goods,fraud
202000000113543590,201000000004841887,3500,customer,merchant,Buy Goods,fraud
202000000120534838,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000095344768,201000000004866700,3000,customer,merchant,Buy Goods,fraud
202000000120161752,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000114524839,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000099447932,201000000003957896,5000,customer,merchant,Buy Goods,fraud
202000000107653244,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000086291845,201000000004843712,1500,customer,merchant,Buy Goods,fraud
202000000058889290,201000000004843712,1500,customer,merchant,Buy Goods,fraud
202000000095655696,201000000004866700,1500,customer,merchant,Buy Goods,fraud
202000000080908270,201000000003585628,150900,customer,merchant,Buy Goods,fraud
202000000072994865,201000000004841889,2500,customer,merchant,Buy Goods,fraud
202000000112849686,201000000004841886,3500,customer,merchant,Buy Goods,fraud
202000000103322647,201000000004841879,4500,customer,merchant,Buy Goods,fraud
202000000116534891,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000113391557,201000000004841887,3500,customer,merchant,Buy Goods,fraud
202000000098515742,201000000004843716,1000,customer,merchant,Buy Goods,fraud
202000000105704309,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000060256334,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000087414346,201000000004843712,2000,customer,merchant,Buy Goods,fraud
202000000102850370,201000000004866700,500,customer,merchant,Buy Goods,fraud
202000000103935729,201000000004841887,10500,customer,merchant,Buy Goods,fraud
202000000118073205,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000107205366,201000000004867617,9500,customer,merchant,Buy Goods,fraud
202000000118892698,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000112678775,201000000004841886,1000,customer,merchant,Buy Goods,fraud
202000000054581375,201000000004841887,10500,customer,merchant,Buy Goods,fraud
202000000114719396,201000000004841879,2500,customer,merchant,Buy Goods,fraud
201000000001195015,201000000005060864,10,merchant,merchant,Business to Business Transfer,fraud
202000000113421651,201000000002374500,1000,customer,merchant,Buy Goods,fraud
202000000117156036,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000116599269,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000108130933,201000000003971160,15000,customer,merchant,Buy Goods,fraud
202000000113149772,201000000002374500,1500,customer,merchant,Buy Goods,fraud
202000000122121020,201000000003821689,20300,customer,merchant,Buy Goods,fraud
202000000098518783,201000000004841883,1000,customer,merchant,Buy Goods,fraud
202000000098680040,201000000004841883,1000,customer,merchant,Buy Goods,fraud
202000000118106818,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000080160346,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000041617957,201000000004841879,3000,customer,merchant,Buy Goods,fraud
202000000100555430,201000000004845541,8000,customer,merchant,Buy Goods,fraud
202000000062502053,201000000004843712,7500,customer,merchant,Buy Goods,fraud
202000000090802300,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000066804418,201000000004843712,7500,customer,merchant,Buy Goods,fraud
202000000080793445,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000060276182,201000000004843716,1000,customer,merchant,Buy Goods,fraud
202000000102930859,201000000003931257,20300,customer,merchant,Buy Goods,fraud
202000000123221543,201000000004421826,100000,customer,merchant,Buy Goods,fraud
202000000100732390,201000000004867617,11500,customer,merchant,Buy Goods,fraud
202000000107952556,201000000004845541,1500,customer,merchant,Buy Goods,fraud
202000000106062561,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000115812112,201000000004292991,1000,customer,merchant,Buy Goods,fraud
202000000098525411,201000000004841883,1000,customer,merchant,Buy Goods,fraud
202000000071029549,201000000004841889,1000,customer,merchant,Buy Goods,fraud
202000000096391030,201000000004867617,12000,customer,merchant,Buy Goods,fraud
202000000096807816,201000000004866700,4000,customer,merchant,Buy Goods,fraud
202000000081809684,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000083772912,201000000004841889,1000,customer,merchant,Buy Goods,fraud
202000000113538362,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000101648419,201000000004293286,5000,customer,merchant,Buy Goods,fraud
202000000085308433,201000000002374500,1500,customer,merchant,Buy Goods,fraud
202000000065879341,201000000004841889,2500,customer,merchant,Buy Goods,fraud
202000000127104646,201000000001195015,302400,customer,merchant,artajasa,fraud
202000000100196674,201000000004841879,2000,customer,merchant,Buy Goods,fraud
202000000099226015,201000000004843712,4000,customer,merchant,Buy Goods,fraud
202000000097601206,201000000004843712,3000,customer,merchant,Buy Goods,fraud
202000000106014867,201000000004845541,1500,customer,merchant,Buy Goods,fraud
202000000054806958,201000000004841879,6000,customer,merchant,Buy Goods,fraud
202000000093967782,201000000004843712,3000,customer,merchant,Buy Goods,fraud
202000000107311668,201000000004867617,1500,customer,merchant,Buy Goods,fraud
202000000112975131,201000000002374500,1500,customer,merchant,Buy Goods,fraud
202000000086336001,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000103263193,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000107933860,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000104742227,201000000004293286,54500,customer,merchant,Buy Goods,fraud
202000000112966310,201000000002374500,1500,customer,merchant,Buy Goods,fraud
202000000092361989,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000098250020,201000000004843712,1500,customer,merchant,Buy Goods,fraud
202000000097675290,201000000004843712,1500,customer,merchant,Buy Goods,fraud
202000000092784308,201000000004867617,1500,customer,merchant,Buy Goods,fraud
202000000120376837,201000000004467157,5640,customer,merchant,Buy Goods,fraud
202000000122157294,201000000003821689,20000,customer,merchant,Buy Goods,fraud
202000000103285543,201000000004841879,4500,customer,merchant,Buy Goods,fraud
202000000071166563,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000107595870,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000097889494,201000000004843712,2500,customer,merchant,Buy Goods,fraud
202000000117106598,201000000004841889,1000,customer,merchant,Buy Goods,fraud
202000000105318608,201000000004841879,2000,customer,merchant,Buy Goods,fraud
202000000072987756,201000000004841889,8000,customer,merchant,Buy Goods,fraud
202000000095269928,201000000004843712,1500,customer,merchant,Buy Goods,fraud
202000000118214230,201000000005156074,1000,customer,merchant,Buy Goods,fraud
202000000107946297,201000000004845541,1500,customer,merchant,Buy Goods,fraud
202000000047318903,201000000004843712,2500,customer,merchant,Buy Goods,fraud
202000000115757434,201000000004292991,1000,customer,merchant,Buy Goods,fraud
202000000112551858,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000118174280,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000117026759,201000000004867617,1500,customer,merchant,Buy Goods,fraud
202000000098432963,201000000004845541,2000,customer,merchant,Buy Goods,fraud
202000000099312246,201000000004843712,3000,customer,merchant,Buy Goods,fraud
202000000120993715,201000000004841889,1000,customer,merchant,Buy Goods,fraud
202000000114501743,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000117796001,201000000005156074,1500,customer,merchant,Buy Goods,fraud
202000000117024747,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000106486572,201000000004867617,1500,customer,merchant,Buy Goods,fraud
202000000087365144,201000000004843712,4000,customer,merchant,Buy Goods,fraud
202000000074091479,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000085188477,201000000004843712,1000,customer,merchant,Buy Goods,fraud
202000000107224102,201000000004867617,10000,customer,merchant,Buy Goods,fraud
202000000071334338,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000119395499,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000098064321,201000000004866700,1500,customer,merchant,Buy Goods,fraud
202000000118081394,201000000005343378,1000,customer,merchant,Buy Goods,fraud
202000000107225078,201000000004867617,12000,customer,merchant,Buy Goods,fraud
202000000065139992,201000000004841889,1000,customer,merchant,Buy Goods,fraud
202000000120175317,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000106104837,201000000004845541,1500,customer,merchant,Buy Goods,fraud
202000000110018062,201000000004292991,1000,customer,merchant,Buy Goods,fraud
202000000115319360,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000062440076,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000087641597,201000000004866700,5000,customer,merchant,Buy Goods,fraud
202000000072963940,201000000004841889,2500,customer,merchant,Buy Goods,fraud
202000000071512241,201000000004843707,10500,customer,merchant,Buy Goods,fraud
202000000117057878,201000000004292991,1000,customer,merchant,Buy Goods,fraud
202000000108771282,201000000004867617,1500,customer,merchant,Buy Goods,fraud
202000000116032648,201000000004843712,3000,customer,merchant,Buy Goods,fraud
202000000090779477,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000084457265,201000000003957896,10000,customer,merchant,Buy Goods,fraud
202000000115923806,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000098624177,201000000004843712,1500,customer,merchant,Buy Goods,fraud
202000000099126922,201000000004866700,5000,customer,merchant,Buy Goods,fraud
202000000112982717,201000000004841889,3500,customer,merchant,Buy Goods,fraud
202000000112960152,201000000002374500,1500,customer,merchant,Buy Goods,fraud
202000000112684910,201000000004841886,2500,customer,merchant,Buy Goods,fraud
202000000073323019,201000000004841883,8500,customer,merchant,Buy Goods,fraud
202000000107584916,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000099452194,201000000003957896,20000,customer,merchant,Buy Goods,fraud
202000000051953108,201000000004843713,1500,customer,merchant,Buy Goods,fraud
202000000118086138,201000000005343378,1000,customer,merchant,Buy Goods,fraud
202000000113459918,201000000002374500,1000,customer,merchant,Buy Goods,fraud
202000000108047626,201000000004845541,6000,customer,merchant,Buy Goods,fraud
202000000107693333,201000000004841879,4500,customer,merchant,Buy Goods,fraud
202000000120203703,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000102354341,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000118129208,201000000004841889,1000,customer,merchant,Buy Goods,fraud
202000000116512141,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000092790691,201000000004867617,3000,customer,merchant,Buy Goods,fraud
202000000112706618,201000000004841886,3500,customer,merchant,Buy Goods,fraud
202000000097669214,201000000004843712,1500,customer,merchant,Buy Goods,fraud
202000000117464817,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000116116197,201000000004987426,1000,customer,merchant,Buy Goods,fraud
202000000085011613,201000000004843712,1000,customer,merchant,Buy Goods,fraud
202000000075601935,201000000004841889,1000,customer,merchant,Buy Goods,fraud
202000000120453193,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000099342185,201000000004841887,10500,customer,merchant,Buy Goods,fraud
202000000118200420,201000000005343378,1000,customer,merchant,Buy Goods,fraud
202000000121080230,201000000004841889,1000,customer,merchant,Buy Goods,fraud
202000000068307624,201000000004843712,2500,customer,merchant,Buy Goods,fraud
202000000112947372,201000000002374500,1500,customer,merchant,Buy Goods,fraud
202000000086736833,201000000004843713,1500,customer,merchant,Buy Goods,fraud
202000000087327548,201000000004843712,3000,customer,merchant,Buy Goods,fraud
202000000100286408,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000090866531,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000116506344,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000108771274,201000000004867617,10000,customer,merchant,Buy Goods,fraud
202000000096957730,201000000004843712,1500,customer,merchant,Buy Goods,fraud
202000000085941497,201000000004866700,1500,customer,merchant,Buy Goods,fraud
202000000113440983,201000000003821689,5000,customer,merchant,Buy Goods,fraud
202000000116647798,201000000004292991,1000,customer,merchant,Buy Goods,fraud
202000000108784467,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000102979939,201000000004867617,2500,customer,merchant,Buy Goods,fraud
202000000099720637,201000000004845541,3000,customer,merchant,Buy Goods,fraud
202000000099989519,201000000004841879,3000,customer,merchant,Buy Goods,fraud
202000000116633393,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000092570427,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000108723210,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000118133113,201000000005343378,1000,customer,merchant,Buy Goods,fraud
202000000114519225,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000099544324,201000000004843712,4000,customer,merchant,Buy Goods,fraud
202000000101206806,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000088877698,201000000004867617,2500,customer,merchant,Buy Goods,fraud
202000000123391831,201000000005350694,1020000,customer,merchant,Buy Goods,fraud
202000000103400717,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000066178473,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000114498432,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000114435278,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000103321205,201000000004841879,4500,customer,merchant,Buy Goods,fraud
202000000086312811,201000000004843712,2500,customer,merchant,Buy Goods,fraud
202000000108280863,201000000004462086,20000,customer,merchant,Buy Goods,fraud
202000000107941722,201000000004845541,1500,customer,merchant,Buy Goods,fraud
202000000105515071,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000098309356,201000000004866700,5000,customer,merchant,Buy Goods,fraud
202000000099056392,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000118362337,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000071638454,201000000004843712,3000,customer,merchant,Buy Goods,fraud
202000000072962246,201000000004841883,10500,customer,merchant,Buy Goods,fraud
202000000093310093,201000000004843712,3000,customer,merchant,Buy Goods,fraud
202000000112542464,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000065631595,201000000002374500,1500,customer,merchant,Buy Goods,fraud
202000000073023177,201000000004841883,8500,customer,merchant,Buy Goods,fraud
202000000099343201,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000098345250,201000000004841887,1500,customer,merchant,Buy Goods,fraud
202000000100569391,201000000004845541,8000,customer,merchant,Buy Goods,fraud
202000000112962221,201000000002374500,1500,customer,merchant,Buy Goods,fraud
202000000087291402,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000097041033,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000112749127,201000000004843712,1500,customer,merchant,Buy Goods,fraud
202000000062998726,201000000004841889,500,customer,merchant,Buy Goods,fraud
202000000094159888,201000000004867617,12000,customer,merchant,Buy Goods,fraud
202000000123051872,201000000004613459,10000,customer,merchant,Buy Goods,fraud
202000000103285544,201000000004841879,3000,customer,merchant,Buy Goods,fraud
202000000112957980,201000000002374500,1500,customer,merchant,Buy Goods,fraud
202000000050697498,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000113878495,201000000002374500,1500,customer,merchant,Buy Goods,fraud
202000000122172609,201000000003821689,20300,customer,merchant,Buy Goods,fraud
202000000096652229,201000000004838644,1000,customer,merchant,Buy Goods,fraud
202000000109436768,201000000004292991,1000,customer,merchant,Buy Goods,fraud
202000000119164199,201000000004841879,1000,customer,merchant,Buy Goods,fraud
201000000001195015,201000000003585628,21765,merchant,merchant,Business Adjustment,fraud
202000000067924681,201000000004843712,10000,customer,merchant,Buy Goods,fraud
202000000090840760,201000000004845541,3000,customer,merchant,Buy Goods,fraud
202000000072939300,201000000004841883,8500,customer,merchant,Buy Goods,fraud
202000000113445663,201000000002374500,1000,customer,merchant,Buy Goods,fraud
202000000086292559,201000000004843712,2500,customer,merchant,Buy Goods,fraud
202000000113146789,201000000002374500,1500,customer,merchant,Buy Goods,fraud
202000000120606893,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000059773963,201000000004866700,1500,customer,merchant,Buy Goods,fraud
202000000088651024,201000000004843712,3000,customer,merchant,Buy Goods,fraud
202000000099046752,201000000004841889,1000,customer,merchant,Buy Goods,fraud
202000000090781117,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000098387955,201000000004843712,3000,customer,merchant,Buy Goods,fraud
202000000071380096,201000000004843707,10500,customer,merchant,Buy Goods,fraud
202000000113945200,201000000004867617,5000,customer,merchant,Buy Goods,fraud
202000000066278161,201000000004841886,6000,customer,merchant,Buy Goods,fraud
202000000112849743,201000000004843712,3000,customer,merchant,Buy Goods,fraud
2.02E+17,201000000004841879,2000,customer,merchant,Buy Goods,fraud
202000000118650808,201000000004867617,1500,customer,merchant,Buy Goods,fraud
202000000063531555,201000000004843712,3000,customer,merchant,Buy Goods,fraud
202000000112731326,201000000004841886,3500,customer,merchant,Buy Goods,fraud
202000000116430991,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000112804996,201000000004841887,2500,customer,merchant,Buy Goods,fraud
202000000052513214,201000000005343378,1,customer,merchant,Buy Goods,fraud
202000000122527354,201000000004314184,6500,customer,merchant,Buy Goods,fraud
202000000109342841,201000000004841887,8000,customer,merchant,Buy Goods,fraud
202000000072547837,201000000003971160,5000,customer,merchant,Buy Goods,fraud
202000000116680243,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000125898569,201000000001195015,797648,customer,merchant,artajasa,fraud
201000000001195015,201000000005452642,30000,merchant,merchant,Business to Business Transfer,fraud
202000000118292602,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000105603611,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000087569496,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000068320753,201000000004843711,7500,customer,merchant,Buy Goods,fraud
202000000099197341,201000000004866700,1500,customer,merchant,Buy Goods,fraud
202000000120160777,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000113626405,201000000002374500,1500,customer,merchant,Buy Goods,fraud
202000000083656537,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000123416910,201000000005407100,300000,customer,merchant,Buy Goods,fraud
202000000071569333,201000000004843707,10500,customer,merchant,Buy Goods,fraud
